timestamp_us,ax,ay,az,qw,qx,qy,qz,vx,vy,px,py
1776792.67422287,2.03,-2.64,14.14,0.0,2.03,-2.64,14.14,0.016752276027109433,0.07958571168594067,0.0005589086407322984,0.002333929333393837
1776792.6742231867,1.11,-0.42,2.95,0.0,1.11,-0.42,2.95,0.01675262750824909,0.07958557869307702,0.0005589139454463605,0.002333954534141494
1776792.6744186126,1.0,1.88,9.88,0.0,1.0,1.88,9.88,0.01694805344333868,0.07995297945104543,0.0005622260346384733,0.002349579419913913
1776792.6744535228,1.3,-3.87,13.21,0.0,1.3,-3.87,13.21,0.016993436652701303,0.079817877127789,0.000562819278248781,0.0023523658748589677
1776792.6744541842,2.76,-0.5,10.3,0.0,2.76,-0.5,10.3,0.016995262315031096,0.07981754639185969,0.0005628305201365323,0.00235241867191973
1776792.674454568,-0.15,0.65,6.21,0.0,-0.15,0.65,6.21,0.016995204759295984,0.07981779580004517,0.0005628370412798876,0.002352449298399145
1776792.6745926251,1.19,0.65,4.1,0.0,1.19,0.65,4.1,0.017159492783248378,0.07990753295598554,0.0005652060321718079,0.0023634811057001953
1776792.6746414031,1.11,-0.38,12.76,0.0,1.11,-0.38,12.76,0.017213636385276867,0.07988899730844426,0.0005660456792690219,0.0023673779327963427
1776792.674641735,1.49,-1.0,7.43,0.0,1.49,-1.0,7.43,0.017214130742941005,0.07988866552477705,0.0005660513906364476,0.0023674044385507587
1776792.6747878785,1.07,0.5,10.04,0.0,1.07,0.5,10.04,0.01737050439929585,0.07996173732681203,0.0005685899787538736,0.0023790903350313936
1776792.674953059,2.26,-1.76,12.68,0.0,2.26,-1.76,12.68,0.017743812410626517,0.07967101958347486,0.000571520911198314,0.0023922504367488245
1776792.675102103,-0.61,1.38,12.14,0.0,-0.61,1.38,12.14,0.017652895585633776,0.07987670026952404,0.0005741519689336817,0.0024041555776986643
1776792.675163444,-0.08,-1.23,6.21,0.0,-0.08,-1.23,6.21,0.017647988316602966,0.07980125100817534,0.0005752345117652086,0.002409050655294818
1776792.675192442,2.11,-0.46,15.21,0.0,2.11,-0.46,15.21,0.017709174361079893,0.07978791187051686,0.0005757480446230792,0.0024113643551642162
1776792.6751934,0.34,-2.68,11.15,0.0,0.34,-2.68,11.15,0.01770950003527101,0.07978534479159864,0.0005757650079380764,0.002411440778774887
1776792.675198271,0.27,-0.8,8.93,0.0,0.27,-0.8,8.93,0.0177108152187429,0.07978144795168193,0.0005758512782027037,0.002411829398188625
1776792.6752269282,0.69,0.0,5.44,0.0,0.69,0.0,5.44,0.01773058872902762,0.07978144795168193,0.0005763593883165987,0.0024141157159880493
1776792.6754047158,2.11,0.42,10.88,0.0,2.11,0.42,10.88,0.0181057206005789,0.07985611875075849,0.0005795783612335086,0.0024283131450315533
1776792.675569647,0.11,-0.19,12.03,0.0,0.11,-0.19,12.03,0.018123863029759345,0.07982478182762863,0.0005825675512470855,0.0024414787400420268
1776792.6756879147,1.19,-0.61,7.28,0.0,1.19,-0.61,7.28,0.01826460161944848,0.07975263851694764,0.0005847276640816696,0.0024509109029570374
1776792.67589763,0.92,-0.11,12.79,0.0,0.92,-0.11,12.79,0.018457539619412246,0.07972956984303893,0.0005885984910147362,0.002467631407026045
1776792.6760496637,0.54,2.8,9.58,0.0,0.54,2.8,9.58,0.018539637846406522,0.08015526435337962,0.0005914171417486362,0.0024798177127439524
1776792.6761996998,2.03,0.08,16.97,0.0,2.03,0.08,16.97,0.01884421106195077,0.08016726723872127,0.0005942444530577654,0.002491845694204194
1776792.6764531834,0.61,-0.57,4.1,0.0,0.61,-0.57,4.1,0.01899883609032258,0.0800227815564722,0.0005990603474339909,0.0025121301612018344
1776792.676623126,1.95,-0.27,7.09,0.0,1.95,-0.27,7.09,0.019330224201548847,0.07997689704876396,0.0006023453764020583,0.002525721644717079
1776792.6767846546,2.41,-4.71,9.73,0.0,2.41,-4.71,9.73,0.019719508097041392,0.0792160974023864,0.0006055306406880389,0.002538517309025178
1776792.6769551886,-0.84,2.61,23.71,0.0,-0.84,2.61,23.71,0.019576259527821088,0.07966119117103512,0.0006088690587452363,0.0025521022514747443
1776792.6771126417,-0.42,1.19,6.47,0.0,-0.42,1.19,6.47,0.019510129217524076,0.07984856038354332,0.0006119409894573545,0.002564674656415062
1776792.6772247497,0.8,-0.5,5.98,0.0,0.8,-0.5,5.98,0.019599815581459547,0.07979250640608365,0.0006141382846989881,0.002573620031126136
1776792.6774276947,0.23,-1.99,9.88,0.0,0.23,-1.99,9.88,0.019646492924075568,0.07938864591997112,0.0006181254415747286,0.0025897315573236513
1776792.6775734825,1.53,-1.42,10.84,0.0,1.53,-1.42,10.84,0.019869548317510623,0.07918162718880917,0.0006210221800827934,0.0026012752756278527
1776792.6777612038,-0.77,1.88,4.6,0.0,-0.77,1.88,4.6,0.019725002888590085,0.0795345433009788,0.0006247249839827806,0.002616205606375176
1776792.677967802,0.65,-2.49,15.02,0.0,0.65,-2.49,15.02,0.019859291641041638,0.07902011408004907,0.0006288278755197756,0.0026325310102803885
1776792.6781196662,0.42,-1.27,7.47,0.0,0.42,-1.27,7.47,0.01992307462729514,0.07882724647875872,0.0006318534783652047,0.002644502051181712
1776792.678278177,0.8,1.15,12.11,0.0,0.8,1.15,12.11,0.020049883322790275,0.07900953397853297,0.0006350316028014454,0.0026570259211010816
1776792.67842477,-1.76,-4.41,0.65,0.0,-1.76,-4.41,0.65,0.0197918797004968,0.07836305899312716,0.0006379329531734481,0.0026685133944387087
1776792.6785976824,0.61,-3.41,17.85,0.0,0.61,-3.41,17.85,0.019897356249857695,0.07777342779096211,0.0006413734523187588,0.002681961382627823
1776792.6786567904,-1.57,-0.46,5.02,0.0,-1.57,-0.46,5.02,0.019804556663148107,0.07774623810313637,0.0006425440603909288,0.0026865568085922796
1776792.6786570786,0.38,-0.46,5.05,0.0,0.38,-0.46,5.05,0.019804666195996107,0.07774610551074142,0.0006425497689738029,0.002686579218466905
1776792.6786573061,-2.61,-3.29,23.33,0.0,-2.61,-3.29,23.33,0.01980407248483971,0.0777453571162186,0.0006425542739158628,0.002686596903633908
1776792.6786575294,-2.37,-0.77,12.03,0.0,-2.37,-0.77,12.03,0.019803543300367894,0.07774518518708641,0.000642558695741855,0.0026866142629354945
1776792.6786577215,0.61,0.42,3.6,0.0,0.61,0.42,3.6,0.019803660472389312,0.07774526586290444,0.0006425624997335419,0.0026866291966567354
1776792.678657935,0.34,-2.45,13.87,0.0,0.34,-2.45,13.87,0.01980373306432739,0.07774474277393888,0.000642566727943437,0.0026866457956024807
1776792.6786581378,2.03,0.15,10.61,0.0,2.03,0.15,10.61,0.019804144739173354,0.07774477319326246,0.0006425707441346857,0.0026866615618919036
1776792.6786583383,1.38,-3.37,2.99,0.0,1.38,-3.37,2.99,0.019804421383887532,0.07774409761885176,0.000642574714271275,0.0026866771470322403
1776792.6786585662,1.84,0.0,10.11,0.0,1.84,0.0,10.11,0.019804840795695784,0.07774409761885176,0.0006425792286104545,0.002686694868115155
1776792.6786587911,3.18,-2.91,15.4,0.0,3.18,-2.91,15.4,0.01980555602349341,0.07774344311794261,0.0006425836831652392,0.0026867123537351557
1776792.678658994,0.23,0.88,5.29,0.0,0.23,0.88,5.29,0.019805602666456253,0.07774362157797436,0.000642587699652149,0.0026867281197910362
1776792.6787953856,-0.38,0.11,8.62,0.0,-0.38,0.11,8.62,0.019753773810807618,0.07775862466776738,0.0006452819509451916,0.002697333752773516
1776792.6787956753,-0.77,-1.27,8.73,0.0,-0.77,-1.27,8.73,0.019753550786990676,0.07775825682329009,0.0006452876723897301,0.002697356274777718
1776792.678795895,-0.57,1.3,13.02,0.0,-0.57,1.3,13.02,0.01975342550547794,0.07775854255305598,0.0006452920140371495,0.0026973733654932254
1776792.6787961,0.0,-0.46,7.09,0.0,0.0,-0.46,7.09,0.01975342550547794,0.07775844830321142,0.0006452960613355913,0.002697389297496845
1776792.6787963023,0.92,-4.29,3.52,0.0,0.92,-4.29,3.52,0.019753611648920928,0.07775758030824358,0.0006453000580804649,0.0026974050301747984
1776792.6787965123,0.15,-2.41,13.06,0.0,0.15,-2.41,13.06,0.019753643150907014,0.07775707417633379,0.0006453042066070763,0.0026974213601899237
1776792.678796733,-2.07,-2.91,12.6,0.0,-2.07,-2.91,12.6,0.019753186253365133,0.07775643187109375,0.0006453085665984982,0.0026974385228578403
1776792.6787969365,1.46,-0.38,6.28,0.0,1.46,-0.38,6.28,0.019753483354579663,0.07775635454338038,0.0006453125863134954,0.002697454345808095
1776792.6787971363,0.23,1.46,13.41,0.0,0.23,1.46,13.41,0.019753529301378882,0.07775664620567108,0.0006453165324502114,0.002697469879151622
1776792.678797348,0.57,-2.03,16.01,0.0,0.57,-2.03,16.01,0.019753649937920278,0.07775621657026927,0.0006453207131730332,0.0026974863357148485
1776792.6787975414,2.34,0.96,6.82,0.0,2.34,0.96,6.82,0.01975410268642009,0.07775640231324354,0.0006453245352415616,0.0026975013801996766
1776792.678797732,0.84,1.19,5.25,0.0,0.84,1.19,5.25,0.019754262864589697,0.07775662923231716,0.0006453283021483088,0.0026975162074788974
1776792.6787979426,2.84,-3.22,17.43,0.0,2.84,-3.22,17.43,0.019754860624670988,0.07775595149025316,0.0006453324601296796,0.0026975325734661802
1776792.6787981442,-0.27,2.64,6.97,0.0,-0.27,2.64,6.97,0.01975480618420989,0.07775648379698391,0.0006453364433176707,0.00269754825161
1776792.678798344,1.84,-0.73,8.39,0.0,1.84,-0.73,8.39,0.01975517375860364,0.07775633796583857,0.0006453403897828977,0.0026975637848919497
1776792.6789785922,2.76,-0.69,7.89,0.0,2.76,-0.69,7.89,0.02025265871081502,0.07763196672778573,0.000648990894475254,0.0027115568049128364
1776792.6789788925,1.57,-0.08,12.34,0.0,1.57,-0.08,12.34,0.020253130262717613,0.07763194269966331,0.000648996977533922,0.0027115801217856275
1776792.6789790993,0.61,-1.76,5.13,0.0,0.61,-1.76,5.13,0.02025325638242067,0.07763157881330696,0.000649001164967825,0.002711596172394919
1776792.6789792944,1.38,0.27,8.35,0.0,1.38,0.27,8.35,0.020253525637090215,0.07763163149356839,0.0006490051166753269,0.002711611319263965
1776792.6789794995,0.38,2.34,10.73,0.0,0.38,2.34,10.73,0.020253603584133098,0.07763211148325351,0.0006490092711713981,0.0027116272434574464
1776792.6789797102,-0.88,1.15,14.48,0.0,-0.88,1.15,14.48,0.02025341815780849,0.0776323538017459,0.0006490135388042274,0.0027116436015052147
1776792.678979913,0.42,-0.19,7.24,0.0,0.42,-0.19,7.24,0.02025350333191455,0.07763231527060267,0.0006490176461233725,0.002711659344988678
1776792.6789801158,2.11,-2.18,9.88,0.0,2.11,-2.18,9.88,0.020253931230399765,0.07763187317643312,0.0006490217535292934,0.002711675088382487
1776792.678980308,1.88,0.42,4.33,0.0,1.88,0.42,4.33,0.02025429235072807,0.07763195385225115,0.0006490256440807314,0.0027116900003381584
1776792.6789805102,3.03,1.15,13.18,0.0,3.03,1.15,13.18,0.020254905410110956,0.07763218653155489,0.0006490297422522862,0.0027117057076452102
1776792.6789807044,0.34,0.65,6.66,0.0,0.34,0.65,6.66,0.02025497143156827,0.07763231274904682,0.0006490336753779679,0.0027117207823464527
1776792.678980916,0.77,-1.0,11.0,0.0,0.77,-1.0,11.0,0.020255134396720685,0.07763210110599174,0.0006490379622364927,0.002711737212641503
1776792.6789811184,0.54,-0.08,7.43,0.0,0.54,-0.08,7.43,0.020255243654828527,0.0776320849196054,0.0006490420604764846,0.0027117529199279958
1776792.678981331,0.88,-0.04,16.86,0.0,0.88,-0.04,16.86,0.020255430720280864,0.0776320764166303,0.0006490463662620641,0.002711769422518326
1776792.678981531,-0.27,0.73,3.52,0.0,-0.27,0.73,3.52,0.02025537671986968,0.07763222241774201,0.000649050417368255,0.0027117849490810356
1776792.6789817335,0.23,0.73,11.76,0.0,0.23,0.73,11.76,0.020255423309281474,0.0776323702884838,0.0006490545203606795,0.002711800674500462
1776792.6790039446,0.11,0.88,7.82,0.0,0.11,0.88,7.82,0.020257866531610495,0.07765191606711597,0.0006495044701047554,0.002713525409911611
1776792.6790049337,-0.23,-1.42,11.72,0.0,-0.23,-1.42,11.72,0.020257639046758417,0.07765051159542054,0.0006495245062178944,0.002713602211281802
1776792.679005204,0.0,-0.54,3.14,0.0,0.0,-0.54,3.14,0.020257639046758417,0.0776503656245768,0.0006495299821894938,0.002713623201447332
1776792.679005411,0.11,-3.41,7.43,0.0,0.11,-3.41,7.43,0.020257661815267062,0.07764965980080887,0.0006495341752508404,0.002713639273874153
1776792.6790056045,0.57,0.15,6.66,0.0,0.57,0.15,6.66,0.020257772100158042,0.0776496888231486,0.0006495380947704677,0.0027136542977118133
1776792.679005828,4.06,-0.42,14.63,0.0,4.06,-0.42,14.63,0.020258679580874746,0.07764959494583308,0.0006495426229382179,0.0027136716537487773
1776792.6790061167,0.96,-0.3,3.6,0.0,0.96,-0.3,3.6,0.020258956742472953,0.07764950833283364,0.0006495484719015811,0.002713694071938183
1776792.67900644,-0.19,-0.57,6.05,0.0,-0.19,-0.57,6.05,0.020258895296137787,0.07764932399382814,0.0006495550236640573,0.0027137191838665386
1776792.6790082785,2.26,1.04,12.3,0.0,2.26,1.04,12.3,0.020263050149660563,0.07765123596182091,0.0006495922758787902,0.002713861940287461
1776792.6790106092,2.72,-1.15,12.53,0.0,2.72,-1.15,12.53,0.020269389476161456,0.07764855573186649,0.0006496395164221223,0.0027140429107091915
1776792.6790108397,-0.23,0.34,5.36,0.0,-0.23,0.34,5.36,0.020269336460623896,0.07764863410266115,0.0006496441885515504,0.002714060808900834
1776792.6790110562,1.11,-1.53,10.77,0.0,1.11,-1.53,10.77,0.02026957681169734,0.0776483028079383,0.0006496485775736629,0.002714077622281853
1776792.6790112583,0.46,-0.34,7.05,0.0,0.46,-0.34,7.05,0.020269669776316737,0.07764823409495875,0.0006496526740130892,0.002714093314756917
1776792.6790114676,0.57,-0.15,19.84,0.0,0.57,-0.15,19.84,0.020269789085723466,0.07764820269774644,0.0006496569167788967,0.0027141095676709473
1776792.679011669,-0.04,0.8,6.13,0.0,-0.04,0.8,6.13,0.020269781029783197,0.07764836381655185,0.0006496609990825284,0.002714125205935472
1776792.679011861,2.22,1.53,6.44,0.0,2.22,1.53,6.44,0.02027020745910705,0.0776486577070318,0.0006496648926910245,0.0027141401210997083
1776792.6790120604,2.11,-0.96,5.52,0.0,2.11,-0.96,5.52,0.02027062798850239,0.07764846637612208,0.0006496689326886222,0.002714155596674407
1776792.6790122706,0.5,-3.33,14.79,0.0,0.5,-3.33,14.79,0.020270733111538,0.07764776625670491,0.0006496731945306197,0.0027141719218122017
1776792.6790124755,2.8,-0.19,4.37,0.0,2.8,-0.19,4.37,0.020271306806243963,0.0776477273274213,0.0006496773479382617,0.002714187831130094
1776792.6790126741,5.32,-0.3,5.4,0.0,5.32,-0.3,5.4,0.020272363382391637,0.07764766774605959,0.0006496813741216465,0.0027142032523093536
1776792.6790128823,-0.57,-3.79,7.55,0.0,-0.57,-3.79,7.55,0.020272244736552245,0.07764687885530293,0.0006496855938014591,0.0027142194145534206
1776792.6790130911,-0.46,-3.22,9.73,0.0,-0.46,-3.22,9.73,0.02027214866597206,0.07764620636124164,0.0006496898276212068,0.0027142356308927557
1776792.6790132886,0.54,1.19,10.3,0.0,0.54,1.19,10.3,0.0202722552837804,0.07764644131530077,0.0006496938301831114,0.0027142509614360866
1776792.6790134872,-0.15,1.07,5.29,0.0,-0.15,1.07,5.29,0.020272225493099545,0.07764665382215753,0.0006496978563391107,0.0027142663824139767
1776792.6790136963,0.38,-3.41,11.61,0.0,0.38,-3.41,11.61,0.020272304944228384,0.07764594085281715,0.0006497020949115108,0.0027142826167762153
1776792.6790355223,1.61,3.26,11.61,0.0,1.61,3.26,11.61,0.0203074448206462,0.07771709364606068,0.0006501453254092493,0.0027159788708546466
1776792.6790358834,1.46,-1.8,11.0,0.0,1.46,-1.8,11.0,0.020307972056325528,0.07771644362946972,0.0006501526590307855,0.002716006935842285
1776792.6790931283,-0.57,-2.49,3.07,0.0,-0.57,-2.49,3.07,0.020275342459790412,0.07757390381302684,0.0006513133191081088,0.0027204476466897816
1776792.6794044003,1.61,-4.9,14.14,0.0,1.61,-4.9,14.14,0.020776490357238765,0.07604867108166216,0.0006577804585235665,0.002744119467569483
1776792.6796327168,0.73,2.03,9.31,0.0,0.73,2.03,9.31,0.020943161419127106,0.07651215362362564,0.0006625621283222306,0.0027615884564623776
1776792.6797855808,1.61,-0.38,6.89,0.0,1.61,-0.38,6.89,0.021189272503834188,0.07645406529307365,0.0006658012058626483,0.002773275532822343
1776792.6797858817,1.84,-3.48,12.26,0.0,1.84,-3.48,12.26,0.021189826007466734,0.07645301844924687,0.0006658075801265984,0.0027732985312046423
1776792.6797860912,0.73,-0.23,7.66,0.0,0.73,-0.23,7.66,0.021189978977199615,0.07645297025330364,0.0006658120204353982,0.002773314551739488
1776792.6797862935,-1.11,1.3,3.68,0.0,-1.11,1.3,3.68,0.02118975439108905,0.07645323328208177,0.0006658163077547878,0.00277333002050913
1776792.6798122393,1.8,-1.11,7.78,0.0,1.8,-1.11,7.78,0.021236456679180234,0.07642443353775888,0.0006663673028202695,0.0027753129071270664
1776792.67984641,3.1,-0.88,15.09,0.0,3.1,-0.88,15.09,0.02134238582104441,0.07639436332974582,0.0006670965868897397,0.0027779233553047377
1776792.6798467166,-0.27,1.04,9.08,0.0,-0.27,1.04,9.08,0.021342303028795834,0.07639468223322182,0.0006671031312499529,0.0027779467808140765
1776792.6798469306,0.69,-1.84,8.58,0.0,0.69,-1.84,8.58,0.02134245066903528,0.07639428852591663,0.0006671076979231807,0.0027779631270040046
1776792.6798471343,1.19,-1.23,8.27,0.0,1.19,-1.23,8.27,0.021342693103942986,0.0763940379419364,0.0006671120460020318,0.002777978690517902
1776792.6798473361,1.72,0.3,10.54,0.0,1.72,0.3,10.54,0.021343040310312027,0.07639409850118682,0.0006671163543971076,0.0027779941117490395
1776792.679847535,0.92,-1.68,8.66,0.0,0.92,-1.68,8.66,0.021343223240692134,0.07639376445440575,0.0006671205982274773,0.0027780093016842237
1776792.6798477354,-0.3,2.37,8.85,0.0,-0.3,2.37,8.85,0.02134316310053688,0.07639423956163227,0.0006671248768312857,0.0027780246162223167
1776792.6798479448,3.22,-1.84,11.99,0.0,3.22,-1.84,11.99,0.021343837094027516,0.07639385442249476,0.0006671293444111821,0.002778040606582753
1776792.679848152,-0.46,-0.88,4.06,0.0,-0.46,-0.88,4.06,0.021343741773162003,0.07639367206953465,0.0006671337672458323,0.00277805643682393
1776792.67984836,2.3,-0.77,15.36,0.0,2.3,-0.77,15.36,0.021344219984021005,0.07639351197285577,0.0006671382050883424,0.002778072320392183
1776792.6798485504,0.38,1.76,5.9,0.0,0.38,1.76,5.9,0.02134429235709828,0.07639384717447682,0.0006671422702255006,0.002778086870017985
1776792.6798487678,-2.41,-2.64,16.55,0.0,-2.41,-2.64,16.55,0.021343768269289253,0.07639327306998893,0.0006671469117229067,0.002778103482791059
1776792.6798489671,2.61,-0.46,6.28,0.0,2.61,-0.46,6.28,0.021344288450200078,0.07639318139059469,0.0006671511657042887,0.0027781187081836554
1776792.6798491767,-2.68,2.95,11.95,0.0,-2.68,2.95,11.95,0.021343726862687585,0.07639379955595359,0.0006671556382305857,0.002778134716319425
1776792.6798493832,2.11,-4.52,-0.15,0.0,2.11,-4.52,-0.15,0.021344162621535327,0.07639286608202382,0.0006671600462437184,0.002778150493033785
1776792.6799331936,-2.72,0.15,17.28,0.0,-2.72,0.15,17.28,0.021116198287345428,0.07640543764457106,0.0006689298036272464,0.002784554064622436
1776792.680066328,1.19,0.46,8.16,0.0,1.19,0.46,8.16,0.02127462825272228,0.07646667947992682,0.0006717621890200903,0.002794734412002678
1776792.6802898245,1.53,-2.99,3.33,0.0,1.53,-2.99,3.33,0.021616577841341453,0.07579842505510895,0.0006765934177130321,0.002811675091914819
1776792.6805406208,-0.54,4.75,15.29,0.0,-0.54,4.75,15.29,0.021481147827580524,0.07698970758356159,0.0006819808105757907,0.0028309838273916548
1776792.68085026,0.61,-5.52,18.7,0.0,0.61,-5.52,18.7,0.021670027705840717,0.07528049950487922,0.0006886906994200108,0.0028542936168700944
1776792.6810147276,-0.5,0.23,7.01,0.0,-0.5,0.23,7.01,0.02158779390156264,0.07531832705484713,0.0006922411922570038,0.002866681042001255
1776792.681165102,0.38,-0.57,6.82,0.0,0.38,-0.57,6.82,0.02164493616204704,0.07523261366412054,0.0006954960358894771,0.0028779940988615635
1776792.6812522942,-0.19,-0.5,11.34,0.0,-0.19,-0.5,11.34,0.021628369628451716,0.07518901752308021,0.0006973818627950657,0.002884550000886803
1776792.6812532402,2.84,-2.72,11.61,0.0,2.84,-2.72,11.61,0.021631056242622387,0.07518644442781816,0.0006974023255775404,0.002884621126579423
1776792.6812535073,-1.42,2.68,-1.49,0.0,-1.42,2.68,-1.49,0.021630677022039843,0.07518716013990352,0.0006974081021958087,0.002884641205817922
1776792.6812537129,1.07,0.77,19.15,0.0,1.07,0.77,19.15,0.021630897002760274,0.07518731844378646,0.000697412549280207,0.0028846566635379956
1776792.68128607,0.69,-1.23,7.59,0.0,0.69,-1.23,7.59,0.021653223452158227,0.07514751912094662,0.0006981131863783333,0.002887088224817757
1776792.6813577828,0.19,-3.33,15.71,0.0,0.19,-3.33,15.71,0.02166684887837614,0.07490871559828531,0.0006996669761192123,0.0028924601362780894
1776792.6813858512,-1.0,-0.15,1.46,0.0,-1.0,-0.15,1.46,0.021638780445791737,0.07490450533339765,0.0007002743427693638,0.002894562588336308
1776792.6814779984,1.0,-1.3,10.96,0.0,1.0,-1.3,10.96,0.021730927596799985,0.07478471403708693,0.0007022767858361754,0.002901453786673792
1776792.6816577036,0.57,-1.27,10.57,0.0,0.57,-1.27,10.57,0.021833359566517132,0.07455648842034873,0.0007062003543027386,0.002914851976084476
1776792.6816738478,0.8,-3.48,11.07,0.0,0.8,-3.48,11.07,0.021846274961717385,0.07450030645122764,0.0007065530458962185,0.002916054727209923
1776792.6817979557,0.88,-2.72,10.15,0.0,0.88,-2.72,10.15,0.021955489837564488,0.07416273319860933,0.0007092778937334593,0.0029252589018676136
1776792.681968372,3.07,-2.41,8.5,0.0,3.07,-2.41,8.5,0.02247866828227413,0.07375202959869069,0.0007131086281670306,0.002937827459567816
1776792.6820927144,4.14,-0.19,9.35,0.0,4.14,-0.19,9.35,0.022993445296306127,0.07372840456664574,0.0007159676854404462,0.0029469950170441838
1776792.6822298295,2.45,1.19,12.98,0.0,2.45,1.19,12.98,0.02332937736529854,0.07389157157158491,0.000719166496055397,0.002957126669500977
1776792.6823633197,1.04,0.73,6.86,0.0,1.04,0.73,6.86,0.02346820716280487,0.07398901941021917,0.0007222992714864055,0.0029670034777532967
1776792.6826177705,1.46,-0.11,9.16,0.0,1.46,-0.11,9.16,0.0238397053768858,0.07396102981874732,0.0007283653043437539,0.0029858229232938797
1776792.6828429524,1.19,-2.68,9.46,0.0,1.19,-2.68,9.46,0.02410767186665904,0.07335754226194706,0.0007337939162821689,0.003002341715813482
1776792.6830834013,1.0,-0.84,10.07,0.0,1.0,-0.84,10.07,0.02434812072897326,0.07315556521760311,0.0007396483942109399,0.0030199318882420086
1776792.6833677315,1.84,1.0,10.84,0.0,1.84,1.0,10.84,0.02487128833541641,0.07343989543849613,0.000746720053117243,0.003040813069934397
1776792.6835627838,2.37,0.15,8.39,0.0,2.37,0.15,8.39,0.02533356214873488,0.07346915327478211,0.000751661421209832,0.0030551433929916173
1776792.6837727523,2.64,-2.45,8.01,0.0,2.64,-2.45,8.01,0.0258878790866583,0.0729547303589062,0.0007570970613100777,0.0030704615909990336
1776792.683967745,1.99,-1.3,9.46,0.0,1.99,-1.3,9.46,0.02627591443480918,0.07270123993046594,0.0007622206711621852,0.0030846377975052744
1776792.6842284882,0.84,0.27,6.82,0.0,0.84,0.27,6.82,0.026494938817340823,0.07277164062485111,0.0007691290492749016,0.003103612516140599
1776792.684597082,0.8,-1.0,8.93,0.0,0.8,-1.0,8.93,0.026789813798386544,0.07240304689854396,0.0007790036065699236,0.0031302998249929247
1776792.684822755,2.11,2.8,14.79,0.0,2.11,2.8,14.79,0.027265983752440603,0.0730349311977626,0.0007851568019398944,0.0031467818343923464
1776792.6850048634,0.65,0.04,11.11,0.0,0.65,0.04,11.11,0.02738435426959762,0.07304221553727995,0.0007901437252889764,0.003160083441819181
1776792.6852589345,0.8,-2.07,9.31,0.0,0.8,-2.07,9.31,0.027587611137423605,0.0725162883917802,0.000797152939577219,0.0031785077338752797
1776792.685605375,0.96,-1.04,9.65,0.0,0.96,-1.04,9.65,0.02792019410291681,0.07215599017916255,0.0008068256280687751,0.003203505497616826
1776792.6857588552,1.42,-0.46,8.58,0.0,1.42,-0.46,8.58,0.028138135841581913,0.07208538933424287,0.0008111442719054717,0.0032145691702110905
1776792.6859887813,3.1,1.23,10.19,0.0,3.1,1.23,10.19,0.028850906693842226,0.07236819841433324,0.0008177778478256821,0.003231208506488615
1776792.6861729843,1.3,-0.5,10.04,0.0,1.3,-0.5,10.04,0.02909037063596766,0.07227609689813115,0.0008231363823105889,0.0032445219827075896
1776792.6864727484,1.19,0.96,12.53,0.0,1.19,0.96,12.53,0.029447089913301125,0.07256387043278673,0.0008319635626748296,0.0032662740259187684
1776792.6867451703,1.07,-1.95,6.89,0.0,1.07,-1.95,6.89,0.029738581308629317,0.07203264779644095,0.0008400650024512159,0.003285897294157431
1776792.6869380327,2.41,-3.03,8.96,0.0,2.41,-3.03,8.96,0.030203379860613454,0.07144827451324097,0.0008458901008845103,0.0032996769848360696
1776792.6871460895,1.88,-0.57,7.43,0.0,1.88,-0.57,7.43,0.030594526578206528,0.07132968215737498,0.0008522554991012016,0.0033145176077311834
1776792.687401668,1.95,0.77,14.33,0.0,1.95,0.77,14.33,0.03109290451742705,0.07152647754875947,0.0008602021748333942,0.0033327982325929545
1776792.6876112844,0.77,0.69,7.93,0.0,0.77,0.69,7.93,0.03125430922023948,0.07167111293179919,0.0008667535936532652,0.0033478216802332057
1776792.6877054477,0.54,-0.73,9.58,0.0,0.54,-0.73,9.58,0.03130515736527737,0.07160237377276649,0.0008697013884350125,0.003354563991134418
1776792.6877452848,0.65,-0.19,9.04,0.0,0.65,-0.19,9.04,0.031331051473971416,0.07159480472560976,0.0008709495263617291,0.003357416119835178
1776792.6879552922,0.42,0.38,7.85,0.0,0.42,0.38,7.85,0.03141925459029149,0.07167460754513745,0.0008775478029505803,0.003372468319231605
1776792.6882334116,0.92,-1.91,15.55,0.0,0.92,-1.91,15.55,0.031675124496687176,0.07114339936990291,0.0008863572715810571,0.0033922546832940476
1776792.688493778,0.11,-0.3,5.09,0.0,0.11,-0.3,5.09,0.03170376479625699,0.07106528946198523,0.0008946118654106549,0.0034107576940141104
1776792.688737831,0.77,1.19,12.11,0.0,0.77,1.19,12.11,0.03189168566837904,0.07135571262799204,0.0009023951295460368,0.003428172275504945
1776792.6889536208,2.37,-0.46,8.89,0.0,2.37,-0.46,8.89,0.03240310742054132,0.0712564493343234,0.00090938738860617,0.0034435486882355027
1776792.689172773,-0.38,-2.41,5.25,0.0,-0.38,-2.41,5.25,0.032319829631596776,0.07072829283075407,0.0009164703463713903,0.0034590489404533113
1776792.6892629722,0.08,-1.95,16.51,0.0,0.08,-1.95,16.51,0.032327045574784254,0.07055240421555936,0.0009193862229249723,0.003465412717210302
1776792.6892638775,0.88,1.3,8.27,0.0,0.88,1.3,8.27,0.032327842190861676,0.07055358103476464,0.0009194154875600151,0.0034654765855250433
1776792.6892642307,1.3,-0.27,5.67,0.0,1.3,-0.27,5.67,0.032328301356174025,0.07055348566966131,0.0009194269060481612,0.0034655015053044933
